"experiment_id","scenario","run_seed","horizontal_zone","larvae","total_larvae","proportion"
"E3","V3FLO",17104,"zone3",0,0,NA
"E3","V3FLO",17104,"zone4",0,0,NA
"E3","V3FLO",17104,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17105,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17105,"zone2",0,0,NA
"E3","V3FLO",17105,"zone3",0,0,NA
"E3","V3FLO",17105,"zone4",0,0,NA
"E3","V3FLO",17105,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17106,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17106,"zone2",0,0,NA
"E3","V3FLO",17106,"zone3",0,0,NA
"E3","V3FLO",17106,"zone4",0,0,NA
"E3","V3FLO",17106,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17107,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17107,"zone2",0,0,NA
"E3","V3FLO",17107,"zone3",0,0,NA
"E3","V3FLO",17107,"zone4",0,0,NA
"E3","V3FLO",17107,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17108,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17108,"zone2",0,0,NA
"E3","V3FLO",17108,"zone3",0,0,NA
"E3","V3FLO",17108,"zone4",0,0,NA
"E3","V3FLO",17108,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17109,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17109,"zone2",0,0,NA
"E3","V3FLO",17109,"zone3",0,0,NA
"E3","V3FLO",17109,"zone4",0,0,NA
"E3","V3FLO",17109,"zone5 (farthest)",0,0,NA
"E3","V3FLO",17110,"zone1 (nearest)",0,0,NA
"E3","V3FLO",17110,"zone2",0,0,NA
"E3","V3FLO",17110,"zone3",0,0,NA
"E3","V3FLO",17110,"zone4",0,0,NA
"E3","V3FLO",17110,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18101,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18101,"zone2",0,0,NA
"E3","V3FLO",18101,"zone3",0,0,NA
"E3","V3FLO",18101,"zone4",0,0,NA
"E3","V3FLO",18101,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18102,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18102,"zone2",0,0,NA
"E3","V3FLO",18102,"zone3",0,0,NA
"E3","V3FLO",18102,"zone4",0,0,NA
"E3","V3FLO",18102,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18103,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18103,"zone2",0,0,NA
"E3","V3FLO",18103,"zone3",0,0,NA
"E3","V3FLO",18103,"zone4",0,0,NA
"E3","V3FLO",18103,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18104,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18104,"zone2",0,0,NA
"E3","V3FLO",18104,"zone3",0,0,NA
"E3","V3FLO",18104,"zone4",0,0,NA
"E3","V3FLO",18104,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18105,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18105,"zone2",0,0,NA
"E3","V3FLO",18105,"zone3",0,0,NA
"E3","V3FLO",18105,"zone4",0,0,NA
"E3","V3FLO",18105,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18106,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18106,"zone2",0,0,NA
"E3","V3FLO",18106,"zone3",0,0,NA
"E3","V3FLO",18106,"zone4",0,0,NA
"E3","V3FLO",18106,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18107,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18107,"zone2",0,0,NA
"E3","V3FLO",18107,"zone3",0,0,NA
"E3","V3FLO",18107,"zone4",0,0,NA
"E3","V3FLO",18107,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18108,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18108,"zone2",0,0,NA
"E3","V3FLO",18108,"zone3",0,0,NA
"E3","V3FLO",18108,"zone4",0,0,NA
"E3","V3FLO",18108,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18109,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18109,"zone2",0,0,NA
"E3","V3FLO",18109,"zone3",0,0,NA
"E3","V3FLO",18109,"zone4",0,0,NA
"E3","V3FLO",18109,"zone5 (farthest)",0,0,NA
"E3","V3FLO",18110,"zone1 (nearest)",0,0,NA
"E3","V3FLO",18110,"zone2",0,0,NA
"E3","V3FLO",18110,"zone3",0,0,NA
"E3","V3FLO",18110,"zone4",0,0,NA
"E3","V3FLO",18110,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19101,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19101,"zone2",0,0,NA
"E3","V3FLO",19101,"zone3",0,0,NA
"E3","V3FLO",19101,"zone4",0,0,NA
"E3","V3FLO",19101,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19102,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19102,"zone2",0,0,NA
"E3","V3FLO",19102,"zone3",0,0,NA
"E3","V3FLO",19102,"zone4",0,0,NA
"E3","V3FLO",19102,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19103,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19103,"zone2",0,0,NA
"E3","V3FLO",19103,"zone3",0,0,NA
"E3","V3FLO",19103,"zone4",0,0,NA
"E3","V3FLO",19103,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19104,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19104,"zone2",0,0,NA
"E3","V3FLO",19104,"zone3",0,0,NA
"E3","V3FLO",19104,"zone4",0,0,NA
"E3","V3FLO",19104,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19105,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19105,"zone2",0,0,NA
"E3","V3FLO",19105,"zone3",0,0,NA
"E3","V3FLO",19105,"zone4",0,0,NA
"E3","V3FLO",19105,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19106,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19106,"zone2",0,0,NA
"E3","V3FLO",19106,"zone3",0,0,NA
"E3","V3FLO",19106,"zone4",0,0,NA
"E3","V3FLO",19106,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19107,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19107,"zone2",0,0,NA
"E3","V3FLO",19107,"zone3",0,0,NA
"E3","V3FLO",19107,"zone4",0,0,NA
"E3","V3FLO",19107,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19108,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19108,"zone2",0,0,NA
"E3","V3FLO",19108,"zone3",0,0,NA
"E3","V3FLO",19108,"zone4",0,0,NA
"E3","V3FLO",19108,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19109,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19109,"zone2",0,0,NA
"E3","V3FLO",19109,"zone3",0,0,NA
"E3","V3FLO",19109,"zone4",0,0,NA
"E3","V3FLO",19109,"zone5 (farthest)",0,0,NA
"E3","V3FLO",19110,"zone1 (nearest)",0,0,NA
"E3","V3FLO",19110,"zone2",0,0,NA
"E3","V3FLO",19110,"zone3",0,0,NA
"E3","V3FLO",19110,"zone4",0,0,NA
"E3","V3FLO",19110,"zone5 (farthest)",0,0,NA
"E3","V3FLO",20101,"zone1 (nearest)",0,0,NA
